state,date,cum_covid_cases,cum_covid_deaths,cum_one_vax_dose,covid_cases,covid_deaths,one_vax_dose
New York,2021-03-14,1741363,48752,4226184,46712,619,933552
New York,2021-03-21,1782769,49226,4846355,41406,474,620171
New York,2021-03-28,1850732,49817,5654140,67963,591,807785
New York,2021-04-04,1905737,50432,6492009,55005,615,837869
New York,2021-04-11,1956594,50916,7378953,50857,484,886944
New York,2021-04-18,1998912,51380,8184821,42318,464,805868
New York,2021-04-25,2031093,51800,8812307,32181,420,627486
New York,2021-05-02,2054848,52157,9345352,23755,357,533045
New York,2021-05-09,2072426,52485,9694879,17578,328,349527
New York,2021-05-16,2085477,52748,10005881,13051,263,311002
New York,2021-05-23,2095319,52925,10426932,9842,177,421051
New York,2021-05-30,2101875,53080,10777768,6556,155,350836
New York,2021-06-06,2105882,53254,10989411,4007,174,211643
New York,2021-06-13,2109313,53340,11210384,3431,86,220973
New York,2021-06-20,2111845,53397,11433241,2532,57,222857
New York,2021-06-27,2114123,53455,11585130,2278,58,151889
New York,2021-07-04,2116516,53492,11743845,2393,37,158715
New York,2021-07-11,2120486,53526,11855123,3970,34,111278
New York,2021-07-18,2126680,53566,11976293,6194,40,121170
New York,2021-07-25,2136032,53603,12115063,9352,37,138770
New York,2021-08-01,2152964,53650,12271911,16932,47,156848
New York,2021-08-08,2176658,53744,12462861,23694,94,190950
New York,2021-08-15,2205869,53880,12668998,29211,136,206137
New York,2021-08-22,2237639,54029,12855456,31770,149,186458
New York,2021-08-29,2269038,54199,13038225,31399,170,182769
New York,2021-09-05,2303739,54420,13236154,34701,221,197929
New York,2021-09-12,2335720,54656,13404956,31981,236,168802
New York,2021-09-19,2373659,54904,13596900,37939,248,191944
New York,2021-09-26,2408593,55188,13759358,34934,284,162458
New York,2021-10-03,2439639,55457,13916749,31046,269,157391
New York,2021-10-10,2472757,55698,14037609,33118,241,120860
New York,2021-10-17,2506247,55965,14183982,33490,267,146373
New York,2021-10-24,2533155,56222,14299323,26908,257,115341
New York,2021-10-31,2559583,56439,14441832,26428,217,142509
New York,2021-11-07,2589297,56712,14563527,29714,273,121695
New York,2021-11-14,2626522,56944,14726598,37225,232,163071
New York,2021-11-21,2674200,57190,14957682,47678,246,231084
New York,2021-11-28,2715335,57428,15075041,41135,238,117359
New York,2021-12-05,2777942,57757,15380445,62607,329,305404
New York,2021-12-12,2846533,58168,15726012,68591,411,345567
New York,2021-12-19,2960416,58600,15942562,113883,432,216550
New York,2021-12-26,3184372,58980,16209490,223956,380,266928
New York,2022-01-02,3552059,59682,16418510,367687,702,209020
New York,2022-01-09,4147154,60611,16581190,595095,929,162680
New York,2022-01-16,4507714,61812,16754477,360560,1201,173287
New York,2022-01-23,4701632,63413,16909991,193918,1601,155514
New York,2022-01-30,4797903,64778,17019735,96271,1365,109744
New York,2022-02-06,4852369,65760,17098089,54466,982,78354
New York,2022-02-13,4886180,66523,17170068,33811,763,71979
New York,2022-02-20,4908315,66966,17235231,22135,443,65163
New York,2022-02-27,4924032,67344,17293693,15717,378,58462
New York,2022-03-06,4937052,67556,17336165,13020,212,42472
New York,2022-03-13,4948375,67682,17364829,11323,126,28664
New York,2022-03-20,4963787,67817,17388134,15412,135,23305
New York,2022-03-27,4983164,67929,17411490,19377,112,23356
New York,2022-04-03,5005818,67994,17434265,22654,65,22775
New York,2022-04-10,5037932,68055,17462276,32114,61,28011
New York,2022-04-17,5074112,68114,17490293,36180,59,28017
New York,2022-04-24,5123612,68231,17516098,49500,117,25805
New York,2022-05-01,5173907,68354,17538372,50295,123,22274
New York,2022-05-08,5229056,68479,17557685,55149,125,19313
New York,2022-05-15,5297318,68637,17580602,68262,158,22917
New York,2022-05-22,5368965,68805,17602835,71647,168,22233
New York,2022-05-29,5414434,68955,17626356,45469,150,23521
New York,2022-06-05,5466873,69134,17642493,52439,179,16137
New York,2022-06-12,5509507,69272,17663234,42634,138,20741
New York,2022-06-19,5547045,69449,17675059,37538,177,11825
New York,2022-06-26,5583362,69571,17688526,36317,122,13467
New York,2022-07-03,5625004,69698,17717998,41642,127,29472
New York,2022-07-10,5668645,69799,17739261,43641,101,21263
New York,2022-07-17,5721594,69934,17764849,52949,135,25588
New York,2022-07-24,5773709,70096,17788086,52115,162,23237
New York,2022-07-31,5817944,70269,17812557,44235,173,24471
New York,2022-08-07,5866926,70490,17831599,48982,221,19042
New York,2022-08-14,5906949,70693,17844238,40023,203,12639
New York,2022-08-21,5941350,70850,17858975,34401,157,14737
New York,2022-08-28,5973533,71012,17878519,32183,162,19544
New York,2022-09-04,6002784,71180,17898356,29251,168,19837
New York,2022-09-11,6027498,71311,17910082,24714,131,11726
New York,2022-09-18,6060011,71502,17933445,32513,191,23363
New York,2022-09-25,6094999,71646,17958029,34988,144,24584
New York,2022-10-02,6126647,71828,17983429,31648,182,25400
New York,2022-10-09,6156087,71986,18008325,29440,158,24896
New York,2022-10-16,6183712,72177,18042942,27625,191,34617
New York,2022-10-23,6214674,72585,18071999,30962,408,29057
New York,2022-10-30,6243977,73182,18101873,29303,597,29874
New York,2022-11-06,6274928,73287,18127801,30951,105,25928
New York,2022-11-13,6303295,73434,18164903,28367,138,37102
New York,2022-11-20,6334980,73630,18186421,31685,205,21518
New York,2022-11-27,6356594,73803,18215090,21614,173,28669
New York,2022-12-04,6403382,74050,18229241,46788,247,14151
New York,2022-12-11,6446939,74283,18246938,43557,233,17697
New York,2022-12-18,6491323,74530,18263739,44384,247,16801
New York,2022-12-25,6537638,74845,18283718,46315,315,19979
New York,2023-01-01,6576267,75139,18296264,38629,294,12546
New York,2023-01-08,6615741,75429,18309832,39474,290,13568
New York,2023-01-15,6649934,75751,18323131,34193,322,13299
New York,2023-01-22,6675480,75945,18336119,25546,194,12988
New York,2023-01-29,6702694,76255,18346419,27214,310,10300
New York,2023-02-05,6727794,76546,18355097,25100,291,8678
New York,2023-02-12,6746006,76775,18362786,18212,229,7689
New York,2023-02-19,6758560,76956,18369683,12554,181,6897
New York,2023-02-26,6777288,77081,18375647,18728,125,5964
New York,2023-03-05,6788609,77089,18381201,11321,8,5554
New York,2023-03-12,6794738,77157,18381201,6129,68,0
North Carolina,2020-01-26,0,0,0,0,0,0
North Carolina,2020-02-02,0,0,0,0,0,0
North Carolina,2020-02-09,0,0,0,0,0,0
North Carolina,2020-02-16,0,0,0,0,0,0
North Carolina,2020-02-23,0,0,0,0,0,0
North Carolina,2020-03-01,0,0,0,0,0,0
North Carolina,2020-03-08,2,0,0,2,0,0
North Carolina,2020-03-15,33,0,0,31,0,0
North Carolina,2020-03-22,325,0,0,292,0,0
North Carolina,2020-03-29,1234,7,0,909,7,0
North Carolina,2020-04-05,2891,38,0,1657,31,0
North Carolina,2020-04-12,4839,89,0,1948,51,0
North Carolina,2020-04-19,6818,200,0,1979,111,0
North Carolina,2020-04-26,9339,324,0,2521,124,0
North Carolina,2020-05-03,12167,434,0,2828,110,0
North Carolina,2020-05-10,15274,564,0,3107,130,0
North Carolina,2020-05-17,19161,686,0,3887,122,0
North Carolina,2020-05-24,23876,784,0,4715,98,0
North Carolina,2020-05-31,29514,937,0,5638,153,0
North Carolina,2020-06-07,36834,1032,0,7320,95,0
North Carolina,2020-06-14,45386,1132,0,8552,100,0
North Carolina,2020-06-21,54129,1245,0,8743,113,0
North Carolina,2020-06-28,64069,1353,0,9940,107,0
North Carolina,2020-07-05,75216,1423,0,11147,71,0
North Carolina,2020-07-12,88316,1522,0,13100,99,0
North Carolina,2020-07-19,101815,1652,0,13499,130,0
North Carolina,2020-07-26,115718,1817,0,13903,165,0
North Carolina,2020-08-02,128450,1983,0,12732,166,0
North Carolina,2020-08-09,139040,2192,0,10590,209,0
North Carolina,2020-08-16,148906,2347,0,9866,155,0
North Carolina,2020-08-23,160106,2531,0,11200,184,0
North Carolina,2020-08-30,171487,2692,0,11381,161,0
North Carolina,2020-09-06,181517,2890,0,10030,198,0
North Carolina,2020-09-13,189768,3052,0,8251,162,0
North Carolina,2020-09-20,199085,3243,0,9317,191,0
North Carolina,2020-09-27,208566,3441,0,9481,198,0
North Carolina,2020-10-04,217496,3634,0,8930,193,0
North Carolina,2020-10-11,231471,3770,0,13975,136,0
North Carolina,2020-10-18,246028,3934,0,14557,164,0
North Carolina,2020-10-25,260099,4157,0,14071,223,0
North Carolina,2020-11-01,276692,4383,0,16593,226,0
North Carolina,2020-11-08,293339,4607,0,16647,224,0
North Carolina,2020-11-15,312235,4806,0,18896,199,0
North Carolina,2020-11-22,336775,5034,0,24540,228,0
North Carolina,2020-11-29,361778,5240,0,25003,206,0
North Carolina,2020-12-06,394990,5543,0,33212,303,0
North Carolina,2020-12-13,436595,5823,0,41605,280,0
North Carolina,2020-12-20,479168,6224,0,42573,401,0
North Carolina,2020-12-27,516828,6549,0,37660,325,0
North Carolina,2021-01-03,564924,6910,0,48096,361,0
North Carolina,2021-01-10,623188,7567,0,58264,657,0
North Carolina,2021-01-17,674637,8083,0,51449,516,0
North Carolina,2021-01-24,718812,8695,0,44175,612,0
North Carolina,2021-01-31,757526,9335,0,38714,640,0
North Carolina,2021-02-07,796195,9983,0,38669,648,0
North Carolina,2021-02-14,821894,10491,1098608,25699,508,1098608
North Carolina,2021-02-21,842637,10926,1336895,20743,435,238287
North Carolina,2021-02-28,858548,11212,1504356,15911,286,167461
North Carolina,2021-03-07,872176,11502,1758662,13628,290,254306
North Carolina,2021-03-14,882715,11691,2181724,10539,189,423062
North Carolina,2021-03-21,895263,11820,2538508,12548,129,356784
North Carolina,2021-03-28,905528,12028,2907005,10265,208,368497
North Carolina,2021-04-04,916159,12136,3206121,10631,108,299116
North Carolina,2021-04-11,929406,12248,3468529,13247,112,262408
North Carolina,2021-04-18,943693,12387,3762976,14287,139,294447
North Carolina,2021-04-25,956932,12523,3972578,13239,136,209602
North Carolina,2021-05-02,969752,12651,4132341,12820,128,159763
North Carolina,2021-05-09,980498,12780,4233679,10746,129,101338
North Carolina,2021-05-16,989338,12862,4310158,8840,82,76479
North Carolina,2021-05-23,995754,12958,4438842,6416,96,128684
North Carolina,2021-05-30,1001154,13078,4536163,5400,120,97321
North Carolina,2021-06-06,1004669,13151,4587462,3515,73,51299
North Carolina,2021-06-13,1007698,13265,4633195,3029,114,45733
North Carolina,2021-06-20,1010113,13340,4675853,2415,75,42658
North Carolina,2021-06-27,1012343,13412,4722212,2230,72,46359
North Carolina,2021-07-04,1014359,13437,5127575,2016,22,405363
North Carolina,2021-07-11,1017435,13483,5171819,3076,49,44244
North Carolina,2021-07-18,1022876,13523,5219776,5441,40,47957
North Carolina,2021-07-25,1031929,13570,5286129,9053,47,66353
North Carolina,2021-08-01,1048076,13635,5372159,16147,65,86030
North Carolina,2021-08-08,1071137,13736,5476636,23061,101,104477
North Carolina,2021-08-15,1107414,13826,5578732,36277,90,102096
North Carolina,2021-08-22,1144894,14059,5683067,37480,233,104335
North Carolina,2021-08-29,1189296,14319,5799543,44402,260,116476
North Carolina,2021-09-05,1237393,14708,5917739,48097,389,118196
North Carolina,2021-09-12,1279500,15075,6015377,42107,367,97638
North Carolina,2021-09-19,1330492,15615,6104170,50992,540,88793
North Carolina,2021-09-26,1368743,16108,6180181,38251,493,76011
North Carolina,2021-10-03,1400217,16605,6301423,31474,497,121242
North Carolina,2021-10-10,1425062,17104,6415445,24845,499,114022
North Carolina,2021-10-17,1446881,17456,6504927,21819,352,89482
North Carolina,2021-10-24,1463410,17765,6594225,16529,309,89298
North Carolina,2021-10-31,1477514,18050,6734624,14104,285,140399
North Carolina,2021-11-07,1489653,18251,6851022,12139,201,116398
North Carolina,2021-11-14,1501801,18411,6998184,12148,160,147162
North Carolina,2021-11-21,1514879,18597,7186666,13078,186,188482
North Carolina,2021-11-28,1524078,18676,7282242,9199,79,95576
North Carolina,2021-12-05,1544544,18825,7476751,20466,149,194509
North Carolina,2021-12-12,1566269,18976,7644965,21725,151,168214
North Carolina,2021-12-19,1589054,19121,7778289,22785,145,133324
North Carolina,2021-12-26,1607378,19233,7950225,18324,112,171936
North Carolina,2022-01-02,1686667,19426,8061120,79289,193,110895
North Carolina,2022-01-09,1816380,19619,8174339,129713,193,113219
North Carolina,2022-01-16,2011302,19903,8280900,194922,284,106561
North Carolina,2022-01-23,2212752,20193,8414786,201450,290,133886
North Carolina,2022-01-30,2374866,20595,8467163,162114,402,52377
North Carolina,2022-02-06,2470242,21097,8527295,95376,502,60132
North Carolina,2022-02-13,2525734,21665,8565410,55492,568,38115
North Carolina,2022-02-20,2559793,22148,8596653,34059,483,31243
North Carolina,2022-02-27,2583404,22500,8625308,23611,352,28655
North Carolina,2022-03-06,2598014,22763,8649130,14610,263,23822
North Carolina,2022-03-13,2608603,22922,8671026,10589,159,21896
North Carolina,2022-03-20,2616864,23058,8689134,8261,136,18108
North Carolina,2022-03-27,2624305,23174,8703367,7441,116,14233
North Carolina,2022-04-03,2630506,23215,8722032,6201,41,18665
North Carolina,2022-04-10,2634007,23257,8750647,3501,42,28615
North Carolina,2022-04-17,2639241,23334,8778657,5234,77,28010
North Carolina,2022-04-24,2647650,23363,8802888,8409,29,24231
North Carolina,2022-05-01,2659255,23405,8826274,11605,42,23386
North Carolina,2022-05-08,2673326,24577,8848902,14071,1172,22628
North Carolina,2022-05-15,2691805,24588,8870551,18479,11,21649
North Carolina,2022-05-22,2715798,24627,8890870,23993,39,20319
North Carolina,2022-05-29,2744935,24644,8915077,29137,17,24207
North Carolina,2022-06-05,2772730,24660,8935547,27795,16,20470
North Carolina,2022-06-12,2799515,25094,8955888,26785,434,20341
North Carolina,2022-06-19,2823979,25140,8965529,24464,46,9641
North Carolina,2022-06-26,2843077,25151,8977384,19098,11,11855
North Carolina,2022-07-03,2867218,25209,9001994,24141,58,24610
North Carolina,2022-07-10,2892680,25257,9017848,25462,48,15854
North Carolina,2022-07-17,2919068,25395,9036868,26388,138,19020
North Carolina,2022-07-24,2949198,25435,9058955,30130,40,22087
North Carolina,2022-07-31,2983130,25483,9080546,33932,48,21591
North Carolina,2022-08-07,3016395,25687,9096567,33265,204,16021
North Carolina,2022-08-14,3047625,25724,9112432,31230,37,15865
North Carolina,2022-08-21,3074964,25760,9127712,27339,36,15280
North Carolina,2022-08-28,3098923,25843,9141015,23959,83,13303
North Carolina,2022-09-04,3120822,26335,9152431,21899,492,11416
North Carolina,2022-09-11,3141302,26365,9159520,20480,30,7089
North Carolina,2022-09-18,3162491,26414,9187114,21189,49,27594
North Carolina,2022-09-25,3182775,26458,9217512,20284,44,30398
North Carolina,2022-10-02,3198866,26525,9249021,16091,67,31509
North Carolina,2022-10-09,3210837,26852,9290489,11971,327,41468
North Carolina,2022-10-16,3220858,26885,9327449,10021,33,36960
North Carolina,2022-10-23,3220858,26885,9357864,0,0,30415
North Carolina,2022-10-30,3237440,26953,9399026,16582,68,41162
North Carolina,2022-11-06,3246175,27234,9436791,8735,281,37765
North Carolina,2022-11-13,3255540,27264,9468336,9365,30,31545
North Carolina,2022-11-20,3262335,27305,9496759,6795,41,28423
North Carolina,2022-11-27,3268501,27347,9522356,6166,42,25597
North Carolina,2022-12-04,3275343,27371,9536141,6842,24,13785
North Carolina,2022-12-11,3286948,27533,9556863,11605,162,20722
North Carolina,2022-12-18,3300138,27580,9575790,13190,47,18927
North Carolina,2022-12-25,3316814,27629,9594519,16676,49,18729
North Carolina,2023-01-01,3316814,27629,9606961,0,0,12442
North Carolina,2023-01-08,3359796,27699,9617724,42982,70,10763
North Carolina,2023-01-15,3382420,27908,9629407,22624,209,11683
North Carolina,2023-01-22,3398161,27967,9642188,15741,59,12781
North Carolina,2023-01-29,3412542,28040,9651406,14381,73,9218
North Carolina,2023-02-05,3425789,28102,9658812,13247,62,7406
North Carolina,2023-02-12,3438259,28235,9667485,12470,133,8673
North Carolina,2023-02-19,3449973,28294,9673177,11714,59,5692
North Carolina,2023-02-26,3459600,28346,9678183,9627,52,5006
North Carolina,2023-03-05,3467226,28389,9682840,7626,43,4657
North Carolina,2023-03-12,3472644,28432,9682840,5418,43,0
North Dakota,2020-01-26,0,0,0,0,0,0
North Dakota,2020-02-02,0,0,0,0,0,0
North Dakota,2020-02-09,0,0,0,0,0,0
North Dakota,2020-02-16,0,0,0,0,0,0
North Dakota,2020-02-23,0,0,0,0,0,0
North Dakota,2020-03-01,0,0,0,0,0,0
North Dakota,2020-03-08,0,0,0,0,0,0
North Dakota,2020-03-15,1,0,0,1,0,0
North Dakota,2020-03-22,28,0,0,27,0,0
North Dakota,2020-03-29,98,1,0,70,1,0
North Dakota,2020-04-05,225,3,0,127,2,0
North Dakota,2020-04-12,331,7,0,106,4,0
North Dakota,2020-04-19,626,9,0,295,2,0
North Dakota,2020-04-26,943,17,0,317,8,0
North Dakota,2020-05-03,1226,25,0,283,8,0
North Dakota,2020-05-10,1515,35,0,289,10,0
North Dakota,2020-05-17,1927,43,0,412,8,0
North Dakota,2020-05-24,2382,53,0,455,10,0
North Dakota,2020-05-31,2627,61,0,245,8,0
North Dakota,2020-06-07,2882,72,0,255,11,0
North Dakota,2020-06-14,3104,74,0,222,2,0
North Dakota,2020-06-21,3314,77,0,210,3,0
North Dakota,2020-06-28,3540,79,0,226,2,0
North Dakota,2020-07-05,3849,80,0,309,1,0
North Dakota,2020-07-12,4437,87,0,588,7,0
North Dakota,2020-07-19,5122,92,0,685,5,0
North Dakota,2020-07-26,5981,99,0,859,7,0
North Dakota,2020-08-02,6775,105,0,794,6,0
North Dakota,2020-08-09,7703,112,0,928,7,0
North Dakota,2020-08-16,8633,125,0,930,13,0
North Dakota,2020-08-23,9975,136,0,1342,11,0
North Dakota,2020-08-30,11787,142,0,1812,6,0
North Dakota,2020-09-06,13761,156,0,1974,14,0
North Dakota,2020-09-13,15793,168,0,2032,12,0
North Dakota,2020-09-20,18193,192,0,2400,24,0
North Dakota,2020-09-27,20916,231,0,2723,39,0
North Dakota,2020-10-04,23768,274,0,2852,43,0
North Dakota,2020-10-11,27625,337,0,3857,63,0
North Dakota,2020-10-18,32486,404,0,4861,67,0
North Dakota,2020-10-25,38335,456,0,5849,52,0
North Dakota,2020-11-01,46220,531,0,7885,75,0
North Dakota,2020-11-08,55877,639,0,9657,108,0
North Dakota,2020-11-15,65559,736,0,9682,97,0
North Dakota,2020-11-22,74262,846,0,8703,110,0
North Dakota,2020-11-29,80295,926,0,6033,80,0
North Dakota,2020-12-06,84640,1019,0,4345,93,0
North Dakota,2020-12-13,87560,1152,0,2920,133,0
North Dakota,2020-12-20,89539,1231,0,1979,79,0
North Dakota,2020-12-27,90913,1266,0,1374,35,0
North Dakota,2021-01-03,92559,1317,0,1646,51,0
North Dakota,2021-01-10,94072,1360,0,1513,43,0
North Dakota,2021-01-17,95351,1406,0,1279,46,0
North Dakota,2021-01-24,96285,1436,0,934,30,0
North Dakota,2021-01-31,97080,1447,0,795,11,0
North Dakota,2021-02-07,97752,1453,0,672,6,0
North Dakota,2021-02-14,98426,1461,96123,674,8,96123
North Dakota,2021-02-21,99092,1468,121161,666,7,25038
North Dakota,2021-02-28,99630,1475,142174,538,7,21013
North Dakota,2021-03-07,100197,1479,164433,567,4,22259
North Dakota,2021-03-14,100791,1488,192137,594,9,27704
North Dakota,2021-03-21,101484,1492,215512,693,4,23375
North Dakota,2021-03-28,102434,1498,234208,950,6,18696
North Dakota,2021-04-04,103508,1498,261321,1074,0,27113
North Dakota,2021-04-11,104601,1502,276426,1093,4,15105
North Dakota,2021-04-18,105593,1510,287805,992,8,11379
North Dakota,2021-04-25,106598,1517,294090,1005,7,6285
North Dakota,2021-05-02,107551,1525,300087,953,8,5997
North Dakota,2021-05-09,108312,1530,304640,761,4,4553
North Dakota,2021-05-16,108917,1534,308900,605,5,4260
North Dakota,2021-05-23,109406,1537,315058,489,3,6158
North Dakota,2021-05-30,109717,1543,320506,311,6,5448
North Dakota,2021-06-06,109989,1547,323461,272,4,2955
North Dakota,2021-06-13,110212,1551,326910,223,4,3449
North Dakota,2021-06-20,110344,1554,330359,132,3,3449
North Dakota,2021-06-27,110447,1559,333061,103,5,2702
North Dakota,2021-07-04,110525,1559,335749,78,0,2688
North Dakota,2021-07-11,110642,1563,337774,117,4,2025
North Dakota,2021-07-18,110805,1568,340136,163,5,2362
North Dakota,2021-07-25,111050,1569,342707,245,1,2571
North Dakota,2021-08-01,111488,1570,346776,438,1,4069
North Dakota,2021-08-08,112184,1573,351005,696,3,4229
North Dakota,2021-08-15,113180,1576,355988,996,3,4983
North Dakota,2021-08-22,114675,1582,360785,1495,6,4797
North Dakota,2021-08-29,116746,1592,366118,2071,10,5333
North Dakota,2021-09-05,119457,1596,371650,2711,4,5532
North Dakota,2021-09-12,122489,1605,377170,3032,9,5520
North Dakota,2021-09-19,125763,1618,382239,3274,13,5069
North Dakota,2021-09-26,129441,1638,386250,3678,20,4011
North Dakota,2021-10-03,133799,1655,390040,4358,17,3790
North Dakota,2021-10-10,137909,1676,394696,4110,21,4656
North Dakota,2021-10-17,141407,1714,398213,3498,38,3517
North Dakota,2021-10-24,144731,1753,402197,3324,39,3984
North Dakota,2021-10-31,148293,1798,405846,3562,45,3649
